#,,,,Start,,,Highest Point,,,End,,,,,,
#,Date,Satellite,Brightness (mag),Time,Altitude,Azimuth,Time,Altitude,Azimuth,Time,Altitude,Azimuth,,,,
,15-Oct,STARLINK-2019,5.2,4:32:01,10°,SSW,4:36:15,40°,SE,4:40:26,10°,ENE,,,,
,15-Oct,STARLINK-1436 (VISORSAT),3.8,4:32:02,40°,WNW,4:33:19,60°,SW,4:37:38,10°,SE,,,,
,15-Oct,STARLINK-2395,6.5,4:32:19,10°,S,4:33:50,12°,SE,4:35:23,10°,ESE,,,,
,15-Oct,STARLINK-1556,6.7,4:32:37,10°,SSW,4:36:22,21°,SE,4:40:20,10°,E,,,,
,15-Oct,STARLINK-1327,4.8,4:32:54,18°,N,4:35:35,40°,NE,4:39:37,10°,ESE,,,,
,15-Oct,STARLINK-1740,7.6,4:32:55,10°,SW,4:39:55,20°,S,4:47:14,10°,SE,,,,
,15-Oct,STARLINK-2763,5.5,4:32:59,10°,SSW,4:37:51,41°,SE,4:43:01,10°,ENE,,,,
,15-Oct,STARLINK-3537,5.3,4:33:02,10°,SSW,4:36:31,32°,SE,4:40:03,10°,ENE,,,,
,15-Oct,STARLINK-3765,6.9,4:33:04,10°,SSE,4:34:11,11°,SSE,4:35:19,10°,SE,,,,
,15-Oct,STARLINK-1456,7,4:33:07,10°,S,4:34:42,11°,SSE,4:36:18,10°,SE,,,,
,15-Oct,STARLINK-3753,6.9,4:33:10,10°,SSE,4:34:30,11°,SSE,4:35:51,10°,SE,,,,
,15-Oct,STARLINK-4757,4.5,4:33:14,10°,SSW,4:37:17,49°,SE,4:41:18,10°,ENE,,,,
,15-Oct,STARLINK-3739,4.6,4:33:26,10°,SSW,4:37:51,55°,SE,4:42:36,10°,NE,,,,
,15-Oct,STARLINK-1763,6.3,4:33:26,10°,NNE,4:35:15,13°,ENE,4:37:04,10°,E,,,,
,15-Oct,STARLINK-4040,5.8,4:33:28,10°,N,4:36:36,21°,NE,4:39:47,10°,ESE,,,,
,15-Oct,STARLINK-4788,4.4,4:33:33,32°,NNW,4:33:33,32°,NNW,4:36:28,10°,NNE,,,,
,15-Oct,STARLINK-3606,3.8,4:33:34,31°,N,4:34:53,50°,NE,4:38:10,10°,SE,,,,
,15-Oct,STARLINK-2090,5.6,4:33:35,13°,N,4:33:35,13°,N,4:34:03,10°,N,,,,
,15-Oct,STARLINK-3329,6.3,4:33:40,10°,NNE,4:35:40,13°,ENE,4:37:42,10°,E,,,,
,15-Oct,STARLINK-4012,5.3,4:33:45,18°,N,4:33:45,18°,N,4:35:06,10°,N,,,,
,15-Oct,STARLINK-1584,6.8,4:33:45,10°,NE,4:35:21,12°,ENE,4:36:59,10°,E,,,,
,15-Oct,STARLINK-4534,?,4:33:52,24°,WSW,4:36:14,53°,NW,4:40:43,10°,NNE,,,,
,15-Oct,STARLINK-3373,?,4:33:58,14°,N,4:36:25,27°,NE,4:39:36,10°,ESE,,,,
,15-Oct,STARLINK-1696,4,4:34:01,37°,WSW,4:34:46,41°,SW,4:38:25,10°,SSE,,,,
,15-Oct,STARLINK-1461,6.4,4:34:06,10°,S,4:36:04,14°,SE,4:38:06,10°,ESE,,,,
,15-Oct,STARLINK-4558,?,4:34:18,10°,S,4:36:49,15°,SE,4:39:24,10°,ESE,,,,
,15-Oct,STARLINK-2123,5,4:34:24,10°,SSW,4:39:15,49°,SE,4:44:06,10°,ENE,,,,
,15-Oct,STARLINK-2336,3.8,4:34:33,10°,SW,4:38:37,69°,SE,4:42:39,10°,NE,,,,
,15-Oct,STARLINK-1792,4.1,4:34:37,10°,SW,4:39:06,65°,SE,4:43:12,10°,NE,,,,
,15-Oct,STARLINK-4517,?,4:34:38,10°,S,4:36:42,13°,SSE,4:38:48,10°,ESE,,,,
,15-Oct,STARLINK-2514,6.9,4:34:39,10°,S,4:37:27,15°,SSE,4:40:18,10°,ESE,,,,
,15-Oct,STARLINK-3400,?,4:34:42,10°,SSW,4:38:19,30°,SE,4:41:53,10°,ENE,,,,
,15-Oct,STARLINK-2711,5.6,4:34:42,10°,SSW,4:39:10,38°,SE,4:43:58,10°,ENE,,,,
,15-Oct,STARLINK-2416,5.2,4:34:44,13°,N,4:37:38,29°,NE,4:41:07,10°,ESE,,,,
,15-Oct,STARLINK-1205,5.6,4:35:04,10°,N,4:38:21,24°,NE,4:41:43,10°,ESE,,,,
,15-Oct,STARLINK-3595,?,4:35:11,10°,S,4:37:07,13°,SSE,4:39:02,10°,ESE,,,,
,15-Oct,STARLINK-2667,4.3,4:35:12,10°,SW,4:40:25,87°,SE,4:46:01,10°,NE,,,,
,15-Oct,STARLINK-3926,5,4:35:17,15°,N,4:38:11,35°,NE,4:42:02,10°,ESE,,,,
,15-Oct,STARLINK-1291,5.3,4:35:22,10°,SW,4:42:31,62°,NW,4:50:49,10°,NNE,,,,
,15-Oct,STARLINK-4544,?,4:35:29,10°,SSW,4:39:08,25°,SE,4:42:59,10°,E,,,,
,15-Oct,STARLINK-4748,4.3,4:35:49,10°,SSW,4:39:27,49°,SE,4:43:06,10°,ENE,,,,
,15-Oct,STARLINK-2271,3.5,4:35:55,34°,NW,4:37:41,89°,NE,4:41:48,10°,SE,,,,
,15-Oct,STARLINK-2725,3.6,4:36:20,33°,NW,4:38:12,88°,SW,4:42:32,10°,SE,,,,
,15-Oct,STARLINK-2004,6,4:36:43,10°,SSW,4:41:39,32°,SE,4:46:20,10°,ENE,,,,
,15-Oct,STARLINK-3740,4.6,4:36:55,31°,W,4:37:57,35°,NW,4:42:33,10°,NNE,,,,
,15-Oct,STARLINK-3708,3.8,4:36:58,27°,NNW,4:39:04,68°,NE,4:43:15,10°,SE,,,,
,15-Oct,STARLINK-4209,?,4:37:08,20°,WSW,4:40:01,45°,NW,4:44:40,10°,NNE,,,,
,15-Oct,STARLINK-2220,?,4:37:23,10°,SW,4:38:11,10°,SSW,4:38:59,10°,SSW,,,,
,15-Oct,STARLINK-3275,?,4:37:30,10°,S,4:39:27,13°,SSE,4:41:25,10°,ESE,,,,
,15-Oct,STARLINK-4482,4.6,4:37:34,17°,NNW,4:40:21,41°,NE,4:44:16,10°,ESE,,,,
,15-Oct,STARLINK-2042,5.2,4:38:00,10°,SSW,4:41:07,29°,SE,4:44:21,10°,ENE,,,,
,15-Oct,STARLINK-4793,4.9,4:38:23,10°,SSW,4:41:59,37°,SE,4:45:33,10°,ENE,,,,
,15-Oct,STARLINK-1499,3.3,4:38:27,41°,WNW,4:39:31,66°,SW,4:43:14,10°,SE,,,,
,15-Oct,STARLINK-2642,5.4,4:38:30,10°,N,4:42:05,29°,NE,4:45:52,10°,ESE,,,,
,15-Oct,STARLINK-4160,3.9,4:38:32,25°,NNW,4:40:50,66°,NE,4:45:00,10°,SE,,,,
,15-Oct,STARLINK-3952,6.2,4:38:42,10°,SSW,4:42:13,23°,SE,4:45:56,10°,E,,,,
,15-Oct,STARLINK-4756,3.6,4:38:49,10°,SW,4:42:58,66°,NW,4:47:08,10°,NNE,,,,
,15-Oct,STARLINK-4277,7,4:39:04,10°,SSE,4:40:13,11°,SSE,4:41:23,10°,SE,,,,
,15-Oct,STARLINK-1737,6.6,4:39:06,10°,SSE,4:40:27,11°,SSE,4:41:46,10°,SE,,,,
,15-Oct,STARLINK-3638,6.6,4:39:09,10°,S,4:41:35,14°,SSE,4:44:01,10°,ESE,,,,
,15-Oct,STARLINK-2030,5.1,4:39:20,14°,SW,4:39:20,14°,SW,4:40:48,10°,S,,,,
,15-Oct,STARLINK-2476,3.2,4:39:23,38°,NW,4:40:39,87°,SW,4:44:35,10°,SE,,,,
,15-Oct,STARLINK-3781,6.8,4:39:31,10°,S,4:41:33,13°,SSE,4:43:36,10°,ESE,,,,
,15-Oct,STARLINK-3873,?,4:39:38,30°,NW,4:41:36,87°,NE,4:45:43,10°,SE,,,,
,15-Oct,STARLINK-2058,4.2,4:39:41,21°,NNW,4:42:17,56°,NE,4:46:25,10°,SE,,,,
,15-Oct,STARLINK-4668,5.1,4:39:42,12°,NNW,4:43:31,37°,NE,4:47:48,10°,ESE,,,,
,15-Oct,STARLINK-4067,6,4:39:43,10°,SW,4:40:48,11°,SSW,4:41:53,10°,SSW,,,,
,15-Oct,STARLINK-3871,?,4:39:58,10°,SW,4:41:10,11°,SSW,4:42:21,10°,SSW,,,,
,15-Oct,STARLINK-3616,3.1,4:39:58,39°,NW,4:41:09,76°,SW,4:44:39,10°,SE,,,,
,15-Oct,STARLINK-2417,5.5,4:40:03,13°,SW,4:40:44,14°,SSW,4:42:41,10°,S,,,,
,15-Oct,STARLINK-3959,5.4,4:40:13,10°,SSW,4:44:08,35°,SE,4:48:16,10°,ENE,,,,
,15-Oct,STARLINK-3585,?,4:40:28,10°,S,4:42:41,13°,SSE,4:44:55,10°,ESE,,,,
,15-Oct,STARLINK-4316,?,4:40:47,10°,SW,4:42:26,14°,WSW,4:42:26,14°,WSW,,,,
,15-Oct,STARLINK-3226,?,4:40:59,14°,SW,4:42:08,16°,SW,4:44:42,10°,S,,,,
,15-Oct,STARLINK-1664,5.5,4:41:01,17°,WSW,4:42:30,20°,SW,4:45:57,10°,SSE,,,,
,15-Oct,FLOCK 4S 28,?,4:41:06,23°,NNE,4:42:15,64°,ESE,4:44:28,10°,S,,,,
,15-Oct,STARLINK-2739,6.8,4:41:20,10°,S,4:44:13,15°,SSE,4:47:12,10°,ESE,,,,
,15-Oct,STARLINK-1701,6.3,4:41:21,10°,S,4:43:28,15°,SE,4:45:34,10°,ESE,,,,
,15-Oct,STARLINK-2145,?,4:41:23,31°,WNW,4:43:15,62°,SW,4:47:39,10°,SE,,,,
,15-Oct,STARLINK-4309,6.4,4:41:38,10°,ESE,4:43:00,12°,E,4:44:22,10°,ENE,,,,
,15-Oct,STARLINK-3514,?,4:41:41,10°,S,4:43:54,14°,SSE,4:46:06,10°,ESE,,,,
,15-Oct,STARLINK-2543,4.4,4:41:45,10°,SW,4:46:34,46°,NW,4:51:24,10°,NNE,,,,
,15-Oct,STARLINK-2512,6.6,4:42:00,10°,SSW,4:45:54,22°,SE,4:49:56,10°,E,,,,
,15-Oct,STARLINK-4485,3.6,4:42:05,31°,WNW,4:43:56,69°,SW,4:48:07,10°,SE,,,,
,15-Oct,STARLINK-3099,3,4:42:08,22°,SW,4:44:09,63°,NW,4:47:36,10°,NNE,,,,
,15-Oct,STARLINK-2541,4.3,4:42:10,28°,WNW,4:44:33,53°,SW,4:49:22,10°,SSE,,,,
,15-Oct,STARLINK-1485,6.2,4:42:12,16°,WSW,4:46:11,29°,SSW,4:54:36,10°,SE,,,,
,15-Oct,STARLINK-2511,6.8,4:42:17,10°,S,4:45:34,17°,SSE,4:48:56,10°,ESE,,,,
,15-Oct,STARLINK-4764,6.4,4:42:18,10°,S,4:44:54,16°,SE,4:47:30,10°,ESE,,,,
,15-Oct,STARLINK-2445,5.8,4:42:33,10°,N,4:47:30,33°,NE,4:52:20,10°,ESE,,,,
,15-Oct,STARLINK-2449,3.2,4:42:53,32°,NW,4:44:21,82°,NE,4:48:12,10°,SE,,,,
,15-Oct,STARLINK-4282,6.2,4:42:55,10°,NNE,4:45:31,16°,ENE,4:48:08,10°,E,,,,
,15-Oct,STARLINK-1312,6.4,4:43:24,10°,SW,4:50:44,64°,SE,5:04:50,10°,NE,,,,
,15-Oct,STARLINK-3264,?,4:43:27,10°,SW,4:47:04,89°,NW,4:50:44,10°,NE,,,,
,15-Oct,STARLINK-1032,6.2,4:43:31,10°,SSW,4:46:44,21°,SE,4:49:59,10°,E,,,,
,15-Oct,STARLINK-2192,4.1,4:43:33,30°,W,4:44:41,38°,SW,4:48:10,10°,SSE,,,,
,15-Oct,STARLINK-1573,5.1,4:43:49,24°,W,4:45:37,29°,NW,4:50:26,10°,N,,,,
,15-Oct,STARLINK-1912,3.5,4:43:52,10°,SW,4:48:05,71°,NW,4:52:15,10°,NE,,,,
,15-Oct,STARLINK-4034,6.1,4:43:55,10°,SW,4:45:01,11°,SSW,4:46:07,10°,SSW,,,,
,15-Oct,STARLINK-3882,?,4:44:02,21°,WSW,4:45:20,25°,SW,4:48:50,10°,SSE,,,,
,15-Oct,STARLINK-1658,6.5,4:44:08,10°,S,4:47:28,20°,SE,4:50:53,10°,E,,,,
,15-Oct,STARLINK-1434,5.1,4:44:08,10°,SW,4:52:20,71°,NW,4:58:56,10°,NNE,,,,
,15-Oct,STARLINK-1963,5.6,4:44:14,11°,N,4:44:14,11°,N,4:44:29,10°,N,,,,
,15-Oct,STARLINK-4195,?,4:44:31,10°,SW,4:49:14,83°,SE,4:54:05,10°,NE,,,,
,15-Oct,STARLINK-1651,5.7,4:44:45,15°,NNW,4:44:45,15°,NNW,4:45:51,10°,N,,,,
,15-Oct,STARLINK-4781,5.1,4:44:46,20°,NNW,4:44:46,20°,NNW,4:46:45,10°,N,,,,
,15-Oct,STARLINK-1602,4.5,4:44:51,25°,WNW,4:47:33,51°,SW,4:52:33,10°,SSE,,,,
,15-Oct,STARLINK-1489,2.9,4:45:01,35°,NW,4:46:13,90°,NNE,4:49:40,10°,SE,,,,
,15-Oct,STARLINK-3702,6.8,4:45:08,10°,SSE,4:46:35,11°,SSE,4:48:04,10°,SE,,,,
,15-Oct,STARLINK-2088,3.5,4:45:17,26°,NW,4:47:30,81°,SW,4:51:41,10°,SE,,,,
,15-Oct,STARLINK-4650,6.3,4:45:21,10°,SW,4:54:57,49°,NW,5:06:33,10°,NNE,,,,
,15-Oct,STARLINK-3195,?,4:45:21,25°,W,4:46:59,33°,NW,4:51:09,10°,NNE,,,,
,15-Oct,STARLINK-1933,4.8,4:45:31,10°,SSW,4:49:49,50°,SE,4:54:17,10°,ENE,,,,
,15-Oct,STARLINK-2750,3.7,4:45:32,27°,WNW,4:47:42,67°,SW,4:52:00,10°,SE,,,,
,15-Oct,STARLINK-2198,5.4,4:45:37,15°,SW,4:46:38,16°,SW,4:49:05,10°,S,,,,
,15-Oct,STARLINK-4552,?,4:45:42,10°,SSW,4:49:52,40°,SE,4:54:19,10°,ENE,,,,
,15-Oct,STARLINK-1955,6.3,4:45:42,15°,NW,4:45:42,15°,NW,4:48:16,10°,NNW,,,,
,15-Oct,STARLINK-4315,5.2,4:45:53,10°,NNE,4:52:12,57°,ESE,4:56:44,10°,S,,,,
,15-Oct,STARLINK-3804,5.7,4:46:12,10°,SSW,4:50:15,32°,SE,4:54:34,10°,ENE,,,,
,15-Oct,STARLINK-2168,4.1,4:46:23,23°,NW,4:49:31,73°,SW,4:54:20,10°,SE,,,,
,15-Oct,STARLINK-3527,?,4:46:30,10°,SW,4:50:48,69°,SE,4:55:03,10°,NE,,,,
,15-Oct,STARLINK-1998,6.6,4:46:32,10°,SSW,4:50:29,21°,SSE,4:54:15,10°,E,,,,
,15-Oct,STARLINK-2069,8.1,4:46:38,10°,NNE,4:55:45,26°,ENE,5:04:53,10°,ESE,,,,
,15-Oct,STARLINK-5017,4.2,4:46:51,10°,SW,4:51:04,61°,SE,4:55:14,10°,NE,,,,
,15-Oct,STARLINK-2639,4.2,4:46:52,16°,NNW,4:50:02,55°,NE,4:54:19,10°,SE,,,,
,15-Oct,STARLINK-4151,4.5,4:47:09,13°,NNW,4:50:31,45°,NE,4:54:29,10°,SE,,,,
,15-Oct,STARLINK-3763,6.7,4:47:14,10°,SSW,4:52:29,33°,SE,4:59:20,10°,ENE,,,,
,15-Oct,STARLINK-3906,7,4:47:22,10°,SSE,4:48:02,10°,SSE,4:48:44,10°,SE,,,,
,15-Oct,STARLINK-2189,3.6,4:47:24,23°,NW,4:49:52,89°,NE,4:54:15,10°,SE,,,,
,15-Oct,STARLINK-1676,3.8,4:47:38,10°,SW,4:51:34,71°,SE,4:55:38,10°,NE,,,,
,15-Oct,STARLINK-3569,6.5,4:47:52,10°,S,4:50:50,18°,SE,4:53:47,10°,E,,,,
,15-Oct,STARLINK-3456,?,4:48:03,10°,S,4:49:45,12°,SSE,4:51:27,10°,ESE,,,,
,15-Oct,STARLINK-3857,?,4:48:14,10°,S,4:51:04,16°,SE,4:53:57,10°,ESE,,,,
,15-Oct,STARLINK-1325,3.4,4:48:19,10°,SW,4:51:43,74°,SE,4:55:21,10°,NE,,,,
,15-Oct,STARLINK-1923,5,4:48:22,20°,WSW,4:49:54,24°,SW,4:53:17,10°,SSE,,,,
,15-Oct,STARLINK-1551,6.9,4:48:30,10°,S,4:50:53,13°,SSE,4:53:18,10°,ESE,,,,
,15-Oct,STARLINK-3921,6.5,4:48:31,10°,SSW,4:52:21,22°,SE,4:56:05,10°,E,,,,
,15-Oct,STARLINK-4304,?,4:48:45,22°,W,4:50:26,30°,SW,4:54:14,10°,SSE,,,,
,15-Oct,STARLINK-4767,4.2,4:48:47,21°,WSW,4:50:57,34°,NW,4:54:43,10°,NNE,,,,
,15-Oct,STARLINK-4193,?,4:48:47,18°,NW,4:48:47,18°,NW,4:51:03,10°,N,,,,
,15-Oct,STARLINK-3733,4.6,4:48:47,23°,W,4:50:28,32°,SW,4:54:16,10°,SSE,,,,
,15-Oct,STARLINK-1515,5.2,4:48:58,10°,NNW,4:54:22,47°,NE,4:59:36,10°,SE,,,,
,15-Oct,STARLINK-2457,6.8,4:49:12,10°,S,4:52:39,18°,SE,4:56:12,10°,ESE,,,,
,15-Oct,STARLINK-2673,4.3,4:49:18,10°,SW,4:54:16,80°,SE,4:59:41,10°,NE,,,,
,15-Oct,STARLINK-3958,3.8,4:49:25,10°,SW,4:53:42,87°,SE,4:58:20,10°,NE,,,,
,15-Oct,STARLINK-2652,4.1,4:49:29,20°,NW,4:53:01,75°,SW,4:58:07,10°,SE,,,,
,15-Oct,STARLINK-2242,?,4:49:38,10°,SSW,4:55:05,38°,SE,5:00:10,10°,ENE,,,,
,15-Oct,STARLINK-4761,4.6,4:49:39,10°,SSW,4:53:40,49°,SE,4:57:38,10°,ENE,,,,
,15-Oct,STARLINK-3964,5.4,4:49:43,16°,WSW,4:51:18,20°,SW,4:54:29,10°,SSE,,,,
,15-Oct,STARLINK-1371,6.7,4:49:48,10°,S,4:53:24,19°,SE,4:57:09,10°,E,,,,
,15-Oct,STARLINK-3895,6.1,4:50:01,10°,SW,4:51:03,11°,SSW,4:52:08,10°,SSW,,,,
,15-Oct,STARLINK-5023,6.4,4:50:02,10°,S,4:52:42,17°,SE,4:55:21,10°,ESE,,,,
,15-Oct,OBJECT DQ,?,4:50:06,10°,NE,4:52:13,30°,ESE,4:54:22,10°,S,,,,
,15-Oct,STARLINK-2312,5.5,4:50:31,13°,WSW,4:51:53,16°,SW,4:54:20,10°,S,,,,
,15-Oct,STARLINK-2646,4.4,4:50:36,10°,SW,4:55:53,59°,NW,5:01:33,10°,NNE,,,,
,15-Oct,STARLINK-3253,?,4:50:38,10°,SSW,4:54:40,54°,SE,4:58:38,10°,NE,,,,
,15-Oct,STARLINK-4582,6.5,4:50:42,10°,SSW,4:54:13,20°,SE,4:57:49,10°,E,,,,
,15-Oct,STARLINK-4728,?,4:50:45,10°,SSW,4:54:09,30°,SE,4:57:33,10°,ENE,,,,
,15-Oct,STARLINK-4563,4.7,4:50:52,22°,W,4:52:39,30°,SW,4:56:23,10°,SSE,,,,
,15-Oct,STARLINK-2594,6,4:51:01,10°,SSW,4:54:48,26°,SE,4:58:31,10°,E,,,,
,15-Oct,STARLINK-1129,5.3,4:51:03,13°,NNW,4:51:03,13°,NNW,4:51:41,10°,N,,,,
,15-Oct,STARLINK-2713,?,4:51:18,10°,SW,4:56:10,81°,SE,5:01:30,10°,NE,,,,
,15-Oct,STARLINK-1526,6.1,4:51:18,10°,SSW,4:55:31,30°,SE,5:00:03,10°,ENE,,,,
,15-Oct,STARLINK-4687,?,4:51:19,10°,SSW,4:55:06,56°,SE,4:58:52,10°,NE,,,,
,15-Oct,STARLINK-4515,?,4:51:21,10°,N,4:54:41,24°,NE,4:58:06,10°,ESE,,,,
,15-Oct,STARLINK-1871,4.1,4:51:24,13°,WSW,4:54:55,38°,NW,4:58:51,10°,NNE,,,,
,15-Oct,STARLINK-3899,?,4:51:45,20°,WSW,4:53:31,26°,SW,4:57:06,10°,SSE,,,,
,15-Oct,OBJECT AJ,?,4:51:49,10°,N,4:54:08,68°,W,4:56:29,10°,SSW,,,,
,15-Oct,STARLINK-3324,3.1,4:51:52,11°,SW,4:55:01,62°,NW,4:58:33,10°,NNE,,,,
,15-Oct,STARLINK-3928,5.5,4:51:54,14°,NNW,4:51:54,14°,NNW,4:52:59,10°,NNW,,,,
,15-Oct,STARLINK-1552,7.1,4:52:00,10°,SSE,4:52:50,10°,SSE,4:53:39,10°,SE,,,,
,15-Oct,STARLINK-1463,6.1,4:52:05,10°,NNE,4:54:01,14°,ENE,4:55:58,10°,E,,,,
,15-Oct,STARLINK-1646,4.3,4:52:11,10°,SW,4:56:45,45°,NW,5:01:16,10°,NNE,,,,
,15-Oct,STARLINK-1448,4.6,4:52:12,22°,W,4:54:15,35°,SW,4:58:12,10°,SSE,,,,
,15-Oct,STARLINK-1278,5.7,4:52:23,10°,SSW,4:55:53,28°,SE,4:59:28,10°,ENE,,,,
,15-Oct,STARLINK-4791,3.7,4:52:45,10°,SW,4:56:50,53°,NW,5:00:51,10°,NNE,,,,
,15-Oct,STARLINK-4632,5.8,4:52:49,19°,WNW,4:53:49,20°,W,4:57:48,10°,SW,,,,
,15-Oct,STARLINK-4549,?,4:52:50,10°,SSW,4:57:03,43°,SE,5:01:33,10°,ENE,,,,
,15-Oct,STARLINK-4800,5,4:52:51,20°,NW,4:52:51,20°,NW,4:55:16,10°,N,,,,
,15-Oct,STARLINK-4797,6.1,4:53:01,10°,SSW,4:56:01,21°,SE,4:59:01,10°,E,,,,
,15-Oct,STARLINK-2184,5.8,4:53:14,10°,SW,4:54:14,11°,SSW,4:55:12,10°,SSW,,,,
,15-Oct,STARLINK-1569,6.2,4:53:25,10°,SSW,4:57:44,29°,SE,5:02:21,10°,E,,,,
,15-Oct,STARLINK-3356,?,4:53:43,10°,SW,4:57:48,68°,SE,5:01:50,10°,NE,,,,
,15-Oct,STARLINK-2009,6.5,4:53:44,10°,S,4:55:23,12°,SSE,4:57:01,10°,ESE,,,,
,15-Oct,STARLINK-1121,5.1,4:53:48,21°,WNW,4:54:57,23°,WNW,4:58:42,10°,N,,,,
,15-Oct,STARLINK-5000,4.5,4:53:49,21°,W,4:55:28,28°,NW,4:59:00,10°,N,,,,
,15-Oct,STARLINK-3507,?,4:53:58,10°,SSW,4:58:03,52°,SE,5:02:06,10°,ENE,,,,
,15-Oct,STARLINK-3501,?,4:54:08,10°,SSW,4:58:12,50°,SE,5:02:14,10°,ENE,,,,
,15-Oct,STARLINK-2488,4.3,4:54:12,10°,WSW,4:58:20,40°,NW,5:02:51,10°,NNE,,,,
,15-Oct,STARLINK-1441,6.9,4:54:21,10°,S,4:57:47,16°,SSE,5:01:04,10°,ESE,,,,
,15-Oct,STARLINK-2113,4.9,4:54:23,10°,SSW,4:59:14,55°,SE,5:04:06,10°,ENE,,,,
,15-Oct,STARLINK-3543,?,4:54:27,10°,S,4:56:02,12°,SSE,4:57:37,10°,SE,,,,
,15-Oct,STARLINK-1267,4.9,4:54:39,19°,W,4:56:58,31°,SW,5:01:05,10°,SSE,,,,
,15-Oct,STARLINK-4186,?,4:54:40,10°,SW,4:59:15,71°,SE,5:03:57,10°,NE,,,,
,15-Oct,STARLINK-4156,4.2,4:54:42,22°,WNW,4:56:56,41°,SW,5:00:56,10°,SSE,,,,
,15-Oct,STARLINK-4139,?,4:54:44,10°,SSW,4:58:34,26°,SE,5:02:26,10°,E,,,,
,15-Oct,STARLINK-4073,6.8,4:54:56,10°,SSE,4:56:11,11°,SSE,4:57:28,10°,SE,,,,
,15-Oct,STARLINK-3363,?,4:55:08,10°,SSW,4:58:38,28°,SE,5:02:05,10°,ENE,,,,
,15-Oct,STARLINK-2121,3.7,4:55:10,15°,NNW,4:58:17,68°,NE,5:02:10,10°,SE,,,,
,15-Oct,STARLINK-1928,6,4:55:23,11°,NNW,4:55:23,11°,NNW,4:55:43,10°,NNW,,,,
,15-Oct,STARLINK-2022,6.4,4:55:30,14°,W,5:00:33,31°,SSW,5:09:29,10°,SE,,,,
,15-Oct,STARLINK-1451,5.2,4:55:44,16°,WSW,4:57:47,23°,SW,5:01:13,10°,SSE,,,,
,15-Oct,STARLINK-4355,7,4:55:49,10°,ESE,4:56:44,11°,E,4:57:38,10°,ENE,,,,
,15-Oct,STARLINK-2558,5.2,4:55:57,17°,W,4:58:06,25°,SW,5:01:45,10°,SSE,,,,
,15-Oct,STARLINK-2359,4.5,4:56:00,22°,NW,4:56:00,22°,NW,4:58:33,10°,N,,,,
,15-Oct,STARLINK-3825,?,4:56:03,18°,W,4:58:02,26°,SW,5:01:33,10°,SSE,,,,
,15-Oct,STARLINK-4604,6.2,4:56:06,10°,NNE,4:58:09,14°,ENE,5:00:12,10°,E,,,,
,15-Oct,STARLINK-3688,5.7,4:56:06,10°,N,4:59:26,24°,NE,5:02:48,10°,ESE,,,,
,15-Oct,STARLINK-3584,?,4:56:13,10°,SSW,5:00:43,55°,SE,5:05:14,10°,ENE,,,,
,15-Oct,STARLINK-4524,?,4:56:19,20°,W,4:57:48,24°,NW,5:01:32,10°,N,,,,
,15-Oct,STARLINK-3700,?,4:56:25,10°,S,4:58:51,14°,SSE,5:01:17,10°,ESE,,,,
,15-Oct,STARLINK-3511,?,4:56:35,10°,SSW,5:00:34,44°,SE,5:04:30,10°,ENE,,,,
,15-Oct,STARLINK-1857,4.4,4:56:35,21°,W,4:58:34,34°,SW,5:02:04,10°,SSE,,,,
,15-Oct,STARLINK-1216,6,4:56:39,10°,SW,4:58:23,12°,SSW,5:00:07,10°,S,,,,
,15-Oct,STARLINK-4265,6.2,4:56:46,10°,NNE,4:59:17,16°,ENE,5:01:49,10°,E,,,,
,15-Oct,STARLINK-1728,5.9,4:56:50,10°,SSW,5:00:15,26°,SE,5:03:45,10°,E,,,,
,15-Oct,STARLINK-2111,6.9,4:56:54,10°,S,4:59:05,13°,SSE,5:01:18,10°,SE,,,,
,15-Oct,STARLINK-4703,3.7,4:56:57,10°,SW,5:01:00,77°,SE,5:05:01,10°,NE,,,,
,15-Oct,STARLINK-3862,?,4:57:00,17°,WSW,4:58:58,23°,SW,5:02:20,10°,SSE,,,,
,15-Oct,STARLINK-1504,6,4:57:01,12°,WSW,4:59:54,18°,SSW,5:03:37,10°,SSE,,,,
,15-Oct,STARLINK-3173,?,4:57:10,10°,SW,5:01:06,46°,NW,5:04:58,10°,NNE,,,,
,15-Oct,STARLINK-2615,4.3,4:57:10,10°,SW,5:01:58,52°,NW,5:07:09,10°,NNE,,,,
,15-Oct,STARLINK-1862,6,4:57:16,10°,N,5:00:04,18°,NE,5:02:52,10°,E,,,,
,15-Oct,STARLINK-4540,?,4:57:18,10°,SSW,5:00:53,33°,SE,5:04:36,10°,ENE,,,,
,15-Oct,STARLINK-1708,5.1,4:57:21,14°,WSW,4:58:33,16°,SW,5:00:48,10°,S,,,,
,15-Oct,STARLINK-1500,4.5,4:57:34,10°,NNW,5:01:14,45°,NE,5:05:17,10°,SE,,,,
,15-Oct,STARLINK-3858,4.7,4:57:49,10°,SSW,5:02:07,52°,SE,5:06:43,10°,ENE,,,,
,15-Oct,STARLINK-2232,?,4:57:49,10°,S,5:00:50,16°,SSE,5:03:59,10°,ESE,,,,
,15-Oct,STARLINK-1549,6.8,4:57:50,10°,S,5:01:12,18°,SSE,5:04:40,10°,ESE,,,,
,15-Oct,STARLINK-1524,4.9,4:58:16,10°,WSW,5:02:41,32°,NW,5:07:28,10°,N,,,,
,15-Oct,STARLINK-3822,6,4:58:25,10°,SSW,5:02:14,28°,SE,5:06:17,10°,E,,,,
